    0.000000e+00    1.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00
    8.268200e+01    9.9885351129e-01    1.0903450162e-03    4.3340552335e-06    4.9458340133e-06    6.3805123721e-06    2.6597755955e-05    1.3885537823e-05
    1.653640e+02    9.9542822125e-01    4.3472827860e-03    1.7825291953e-05    1.9849799487e-05    2.5638021180e-05    1.0592595056e-04    5.5256897231e-05
    2.480460e+02    9.8976504779e-01    9.7300755993e-03    4.1927064517e-05    4.4914636644e-05    5.8122783001e-05    2.3662854684e-04    1.2328358141e-04
    3.307280e+02    9.8192969741e-01    1.7173267237e-02    7.9003908909e-05    8.0477577079e-05    1.0441057542e-04    4.1651339096e-04    2.1662989759e-04
    4.134100e+02    9.7201094914e-01    2.6588418537e-02    1.3223936107e-04    1.2700105744e-04    1.6528032554e-04    6.4261066476e-04    3.3350091790e-04
    4.960920e+02    9.6011876502e-01    3.7866041569e-02    2.0551182073e-04    1.8505804397e-04    2.4168198318e-04    9.1124370791e-04    4.7169785322e-04
    5.787740e+02    9.4638218306e-01    5.0877767427e-02    3.0324536130e-04    2.5531260423e-04    3.3469701097e-04    1.2181123395e-03    6.2868220139e-04
    6.614560e+02    9.3094701166e-01    6.5478721954e-02    4.3024251692e-04    3.3849628002e-04    4.4549391664e-04    1.5583868645e-03    8.0164680630e-04
    7.441380e+02    9.1397336663e-01    8.1510063198e-02    5.9150629240e-04    4.3538071109e-04    5.7528090157e-04    1.9268109282e-03    9.8759133805e-04
    8.268200e+02    8.9563309936e-01    9.8801626734e-02    7.9205822897e-04    5.4674730649e-04    7.2525745439e-04    2.3178108276e-03    1.1834000901e-03
    9.095020e+02    8.7610716811e-01    1.1717462255e-01    1.0367595487e-03    6.7335455503e-04    8.9656701592e-04    2.7256082476e-03    1.3859199730e-03
    9.921840e+02    8.5558300306e-01    1.3644432832e-01    1.3301416638e-03    8.1590387749e-04    1.0902524196e-03    3.1443341043e-03    1.5920365596e-03
    1.074866e+03    8.3425191302e-01    1.5642272752e-01    1.6762524851e-03    9.7500428297e-04    1.3072155168e-03    3.5681411428e-03    1.7987460295e-03
    1.157548e+03    8.1230657748e-01    1.7692104638e-01    2.0785229415e-03    1.1511369261e-03    1.5481823401e-03    3.9913124382e-03    2.0032214912e-03
    1.240230e+03    7.8993866217e-01    1.9775214933e-01    2.5396574349e-03    1.3446209263e-03    1.8136743390e-03    4.4083637120e-03    2.2028720907e-03
    1.322912e+03    7.6733659058e-01    2.1873275951e-01    3.0615506079e-03    1.5555816009e-03    2.1039860979e-03    4.8141379186e-03    2.3953936921e-03
    1.405594e+03    7.4468349773e-01    2.3968547806e-01    3.6452318554e-03    1.7839219722e-03    2.4191698602e-03    5.2038900903e-03    2.5788104366e-03
    1.488276e+03    7.2215538619e-01    2.6044058283e-01    4.2908380413e-03    2.0292988622e-03    2.7590267813e-03    5.5733610458e-03    2.7515062484e-03
    1.570958e+03    6.9991949849e-01    2.8083759372e-01    4.9976134419e-03    2.2911048628e-03    3.1231043695e-03    5.9188391585e-03    2.9122459589e-03
    1.653640e+03    6.7813291444e-01    3.0072659835e-01    5.7639350717e-03    2.5684572083e-03    3.5106995813e-03    6.2372092970e-03    3.0601860505e-03
    1.736322e+03    6.5694137670e-01    3.1996933740e-01    6.5873607210e-03    2.8601948094e-03    3.9208668545e-03    6.5259883161e-03    3.1948752006e-03
    1.819004e+03    6.3647834311e-01    3.3844005394e-01    7.4646966152e-03    3.1648840414e-03    4.3524301810e-03    6.7833470120e-03    3.3162451010e-03
    1.901686e+03    6.1686426059e-01    3.5602611534e-01    8.3920812201e-03    3.4808335342e-03    4.8039983477e-03    7.0081186693e-03    3.4245923043e-03
    1.984368e+03    5.9820605157e-01    3.7262841976e-01    9.3650816107e-03    3.8061179283e-03    5.2739825722e-03    7.1997945038e-03    3.5205520517e-03
    2.067050e+03    5.8059680161e-01    3.8816160202e-01    1.0378798424e-02    4.1386103132e-03    5.7606157656e-03    7.3585066581e-03    3.6050652061e-03
    2.149732e+03    5.6411563407e-01    4.0255405572e-01    1.1427975598e-02    4.4760226263e-03    6.2619727457e-03    7.4849997335e-03    3.6793395096e-03
    2.232414e+03    5.4882775661e-01    4.1574778976e-01    1.2507111387e-02    4.8159529277e-03    6.7759908393e-03    7.5805919946e-03    3.7448064758e-03
    2.315096e+03    5.3478466293e-01    4.2769813819e-01    1.3610567421e-02    5.1559381895e-03    7.3004904935e-03    7.6471275356e-03    3.8030752387e-03
    2.397778e+03    5.2202447244e-01    4.3837334243e-01    1.4732672893e-02    5.4935110828e-03    7.8331956287e-03    7.6869207874e-03    3.8558847345e-03
